number;name;address;latitude;longitude;idstation;ville
6016.0;6016 - VIABERT / THIERS;Angle avenue Thiers;45.766032;4.862063;970;lyon
16007.0;16007 - VENISSIEUX - PAUL / PICARD;17, avenue Marcel Paul 69200 Vénissieux;45.699605;4.882002;971;lyon
6008.0;6008 - PLACE JULES FERRY;17 PLACE JULES FERRY;45.7684;4.858972;972;lyon
2019.0;2019 - SUCRIERE;;45.736216;4.815348;973;lyon
5004.0;5004 - SAINT-JEAN;Entre la cathédrale et le funiculaire;45.760468;4.826548;974;lyon
10030.0;10030 - GREUZE;126 RUE DU 8 MAI 1945 (VILLEURBANNE);45.773845;4.893851;975;lyon
10118.0;10118 - VOYANT / CHAMBFORT;99 RUE PIERRE VOYANT (VILLEURBANNE);45.767194;4.900597;976;lyon
8060.0;8060 - SANTY / BEAUVISAGE;;45.731708;4.874205;977;lyon
1022.0;1022 - PLACE TOLOZAN;Place Tolozan - Angle nord-est de la place;45.769508;4.837495;978;lyon
3031.0;3031 - CORNEILLE / SERVIENT;Angle rue Servient;45.759906;4.844511;979;lyon
10001.0;10001 - IUT / FEYSSINE;rue de la Technologie;45.785632;4.882366;980;lyon
3043.0;3043 - PLACE ROUGET DE L'ISLE;Avenue Lacassagne;45.753975;4.867336;981;lyon
6001.0;6001 - GARE DES BROTTEAUX;Place Jules Ferry angle rue Général Brosset face à la gare des Brotteaux;45.766893;4.858922;982;lyon
20001.0;20001 - OULLINS - GARE;;45.717001;4.814072;983;lyon
10114.0;10114 - BEL AIR / LES BROSSES;2 AV. DU BEL AIR (VILLEURBANNE);45.757931;4.910776;984;lyon
4008.0;4008 - CLOS SAVARON;;45.782631;4.825576;985;lyon
10071.0;10071 - LYCÉE MARIE CURIE;64 BVD EUGENE REGUILLON (VILLEURBANNE);45.761532;4.895763;986;lyon
10038.0;10038 - CONDORCET;Bvd 11 Nov./prox. arret tram Condorcet;45.779062;4.866874;987;lyon
10060.0;10060 - SAINT EXUPÉRY;Avenue Antoine Saint Exupery;45.758874;4.878683;988;lyon
4005.0;4005 - PLACE BERTONE;Rue du Chariot d'Or;45.77762;4.83453;989;lyon
7031.0;7031 - JAURÈS / GERLAND;42 Rue de Gerland 69007 Lyon;45.739827;4.840308;990;lyon
9050.0;9050 - ALLEE DE L'EUROPE;AVENUE DU PLATEAU;45.783698;4.794485;991;lyon
10087.0;10087 - BARATIN;Face au 115 rue Pierre Baratin;45.760603;4.900702;992;lyon
4026.0;4026 - BIRMINGHAM;Avenue Birmingham, sortie tunnel mode doux côté Saöne - 69000 Lyon;45.774632;4.813425;993;lyon
17005.0;17005 - SAINT-FONS - PLACE DES CUBES;Place des cubes rue Monstequieu 69190 Saint Fons;45.710902;4.861087;994;lyon
2020.0;2020 - MUSÉE DES CONFLUENCES;Parvis du musée des confluences;45.733388;4.818954;995;lyon
17003.0;17003 - ST FONS - THEATRE;;45.708479;4.862074;996;lyon
4001.0;4001 - CONSERVATOIRE BIS;;45.770392;4.814254;997;lyon
10043.0;10043 - SALENGRO / FEYSSINE;RUE DE LA FEYSSINE (VILLEURBANNE);45.782994;4.890614;998;lyon
5007.0;5007 - PLACE DE TRION;Place de Trion;45.757916;4.81317;999;lyon
3015.0;3015 - SERVIENT / GARIBALDI;Angle rue Garibaldi;45.760779;4.85276;1000;lyon
8037.0;8037 - CAZENEUVE;Rue Paul Cazeneuve - Angle du boulevard des Etats-Unis;45.734027;4.862906;1001;lyon
3010.0;3010 - PART-DIEU / CUIRASSIERS (FAR);Rue des Cuirassiers Lyon 3;45.7589457457871;4.85624511710564;1002;lyon
7018.0;7018 - LYCEE LOUISE LABE;2 Rue Crépet 69007 Lyon;45.740279;4.832061;1003;lyon
2015.0;2015 - RÉPUBLIQUE / STELLA;Côté est de la place;45.760698;4.836279;1004;lyon
3029.0;3029 - PLACE ARISTIDE BRIAND;Angle Gambetta;45.752967;4.850271;1005;lyon
10056.0;10056 - 11 NOVEMBRE / GASTON BERGER;Avenue du 11 Nov./angle av Gaston Berger;45.779066;4.871581;1006;lyon
10061.0;10061 - RÉPUBLIQUE;Cours Emile Zola/Angle cours de la République;45.7708541;4.8726116;1007;lyon
4003.0;4003 - PLACE COMMANDANT  ARNAUD;Angle rue de Belfort;45.779731;4.834708;1008;lyon
7064.0;7064 - CROUS;96 RUE CHEVREUL;45.74541;4.847843;1009;lyon
4017.0;4017 - PLACE DES TAPIS;Angle Bvd de la Croix-Rousse;45.776002;4.829628;1010;lyon
34001.0;34001 - NEUVILLE - QUAI PASTEUR;;45.876622;4.838578;1011;lyon
3082.0;3082 - SAXE / MONCEY;33 RUE MONCEY;45.757578;4.846117;1012;lyon
10046.0;10046 - CHARMETTES/ZOLA;Rue des Charmettes/Angle Cours Emile Zola;45.770705;4.867201;1013;lyon
7046.0;7046 - PLACE DE L'ECOLE;Angle rue de St Cloud;45.730083;4.82781;1014;lyon
7002.0;7002 - UNIVERSITÉS LYON III / LYON II;Quai Claude Bernard;45.7511023770123;4.83615396294288;1015;lyon
3007.0;3007 - PLACE D'ARSONVAL;A côté du stand de fleurs;45.743396;4.87897;1016;lyon
3006.0;3006 - VILLETTE / SAINT-ANTOINE;;45.762876;4.862249;1017;lyon
6007.0;6007 - MASSÉNA;Angle Cours Vitton;45.769654;4.852366;1018;lyon
1037.0;1037 - CHAZETTE LASSAGNE;;45.77291;4.837315;1019;lyon
9051.0;9051 - ANDREI SAKHAROV;373 AV. ANDREI SAKHAROV;45.786546;4.797107;1020;lyon
7012.0;7012 - MERIEUX / PAVILLONS;246 RUE MARCEL MERIEUX;45.7291359373026;4.8301170098658;1021;lyon
7049.0;7049 - CITÉ SCOLAIRE INTERNATIONALE;27–33 Rue Alexander Fleming 69007 Lyon;45.727951;4.823563;1022;lyon
6005.0;6005 - PLACE EDGAR QUINET;Devant le lycée;45.765811;4.844767;1023;lyon
10102.0;10102 - DOUA / GASTON BERGER;ave G. Berger;45.781008;4.871219;1024;lyon
6023.0;6023 - QUAI SARRAIL;Niveau rue de Sèze;45.766821;4.841095;1025;lyon
7034.0;7034 - PISCINE DU RHÔNE;Sur le quai devant l'entrée de la piscine;45.753705;4.838283;1026;lyon
1020.0;1020 - TERREAUX / CHENAVARD;Rue Chenavard - Côté place des Terreaux;45.766763;4.832942;1027;lyon
10064.0;10064 - 4 AOÛT 1789;Angle Rue Rollet/Blanqui;45.764812;4.884311;1028;lyon
8050.0;8050 - BATAILLE / KRÜGER;;45.736219;4.879855;1029;lyon
10015.0;10015 - POUDRETTE / MUSSET;;45.757936;4.921156;1030;lyon
7010.0;7010 - CENTRE BERTHELOT;Rue Pasteur - Angle avenue Berthelot;45.747358;4.836009;1031;lyon
19002.0;19002 - SAINT GENIS - HOPITAUX SUD;;45.7007441946918;4.80387625250301;1032;lyon
30001.0;30001 - RILLIEUX - CANELLAS;;45.805207;4.88477;1033;lyon
8020.0;8020 - MOULIN A VENT;;45.729714;4.854338;1034;lyon
10101.0;10101 - EINSTEIN / 11 NOVEMBRE 1918;43 BVD DU 11 NOVEMBRE 1918 (VILLEURBANNE);45.779429;4.873992;1035;lyon
7022.0;7022 - JAURÈS / LAGRANGE;16 Impasse du Pré Gaudry 69007 Lyon;45.743975;4.841463;1036;lyon
3102.0;3102 - DOCTEUR LONG / CAILLE;135 COURS DOCTEUR LONG;45.75254;4.894272;1037;lyon
16004.0;16004 - VENISSIEUX PARILLY;;45.719746;4.888457;1038;lyon
10088.0;10088 - 4 AOÛT 1789 / PRESSENSÉ;COURS EMILE ZOLA (VILLEURBANNE);45.76611;4.898539;1039;lyon
7020.0;7020 - PARC DE GERLAND;Allée Pierre de Coubertin;45.724352;4.826821;1040;lyon
10031.0;10031 - CROIX LUIZET;sur la place Croix Luizet;45.780679;4.88356;1041;lyon
7025.0;7025 - LACOUR / ARTILLERIE;;45.729454;4.844228;1042;lyon
4011.0;4011 - PLACE JOANNÈS AMBRE;Place Jean Ambre;45.781574;4.832866;1043;lyon
1002.0;1002 - OPÉRA;Angle rue Serlin - Angle place de la comédie;45.767611;4.836619;1044;lyon
2042.0;2042 - JOFFRE / VAUBECOUR;43 RUE VAUBECOUR;45.751873;4.824763;1045;lyon
16003.0;16003 - VÉNISSIEUX - JOLIOT CURIE / SEMBAT;;45.71532;4.878337;1046;lyon
9032.0;9032 - PLACE DU PORT MOUTON;Quai Arloing, Côté Saône;45.773815;4.809566;1047;lyon
14005.0;14005 - BRON - UNIVERSITE;;45.72284;4.915219;1048;lyon
11002.0;11002 - CALUIRE - SAINT-CLAIR;49 COURS ARISTIDE BRIAND (CALUIRE);45.785465;4.847838;1049;lyon
3003.0;3003 - PART-DIEU / DERUELLE;Face rue Massena, entrée centre commercial;45.762974;4.855071;1050;lyon
9002.0;9002 - MAIRIE DU 9E;Prox. métro Valmy;45.774241;4.805676;1051;lyon
10116.0;10116 - BLUM / FAYS;;45.760526;4.905877;1052;lyon
10010.0;10010 - BAUDIN / ZOLA;"12 rue baudin
Villeurbanne";45.7651045967603;4.90512854660767;1053;lyon
10039.0;10039 - BOUVIER;Rue Professeur Bouvier/Angle rue du 8 mai 1945;45.779487;4.891692;1054;lyon
6006.0;6006 - BOULEVARD DES BELGES;Boulevard des Belges - Angle rue Duquesne;45.773304;4.852001;1055;lyon
12005.0;12005 - VAULX - VILLAGE;;45.786262;4.926788;1056;lyon
10002.0;10002 - INSA;Avenue Albert Einstein au niveau du virage;45.782222;4.876951;1057;lyon
7016.0;7016 - PLACE SAINT LOUIS;Rue de la Madeleine - Angle rue St Lazarre;45.748925;4.847714;1058;lyon
5008.0;5008 - SAINTE-IRÉNÉE;Place Sainte Irénée;45.754978;4.812427;1059;lyon
27001.0;27001 - COLLONGES - GARE;;45.830874;4.846988;1060;lyon
34002.0;34002 - NEUVILLE - STADE;;45.870877;4.839595;1061;lyon
12004.0;12004 - VAULX - HÔTEL DE VILLE;;45.778178;4.920544;1062;lyon
10054.0;10054 - STALINGRAD / MELIÈS;RUE GEORGES MELIES (VILLEURBANNE);45.776715;4.859573;1063;lyon
1021.0;1021 - TERREAUX / BEAUX ARTS;Rue Herriot - Devant Musée des Beaux Arts;45.767062;4.834294;1064;lyon
2007.0;2007 - PATINOIRE CHARLEMAGNE;Angle rue Casimir Périer;45.742617;4.820464;1065;lyon
8004.0;8004 - MAIRIE DU 8E;Devant la mairie du 8e;45.735158;4.872803;1066;lyon
13500.0;13500 - CHASSIEU - GENAS / PROGRES;Route de Genas angle rue du progrès 69680 Chassieu;45.738173;4.969598;1067;lyon
3044.0;3044 - QUAI AUGAGNEUR;Entre rue de Bonnel et rue Rabelais;45.762023;4.841053;1068;lyon
33001.0;33001 - ALBIGNY - GARE;;45.874978;4.833024;1069;lyon
16005.0;16005 - VENISSIEUX - GARE;;45.708509;4.886939;1070;lyon
10019.0;10019 - 4 AOUT / RACINE;;45.764489;4.877894;1071;lyon
10025.0;10025 - TOTEM;;45.763652;4.873158;1072;lyon
8034.0;8034 - BERTHELOT / VILLON;Angle avenue Berthelot;45.738301;4.862727;1073;lyon
3084.0;3084 - DESAIX;143 RUE PAUL BERT;45.757268;4.855193;1074;lyon
5026.0;5026 - RUE DE LA BALEINE;Angle quai Romain Rolland;45.763383;4.829024;1075;lyon
3038.0;3038 - VIVIER MERLE / PAUL BERT EST;Devant le bâtiment du Klesia;45.757147;4.858975;1076;lyon
11005.0;11005 - CALUIRE - PASSERELLE DE LA PAIX;;45.787941;4.853035;1077;lyon
3019.0;3019 - PART-DIEU / DERUELLE;Intersection Bd Vivier Merle - Rue Eugène Deruelle Lyon 3;45.76326;4.85749;1078;lyon
3079.0;3079 - PLACE LOUISE;4 PLACE LOUISE;45.75118;4.884795;1079;lyon
2025.0;2025 - MERCIÈRE / FERRANDIÈRE;Entre rue de Brest et rue Mercière;45.7620636678572;4.83352677899819;1080;lyon
7004.0;7004 - MAIRIE DU 7E;Place Jean Macé - Face à la mairie;45.74656;4.842265;1081;lyon
5031.0;5031- MÉNIVAL / JOLIOT CURIE;49 RUE JOLIOT CURIE;45.754654;4.78821;1082;lyon
12003.0;12003 - VAULX - BIBLIOTHEQUE;;45.757092;4.92731;1083;lyon
25001.0;25001 - ST CYR;;45.799742;4.819607;1084;lyon
5041.0;5041 - L'HOMME DE LA ROCHE;55 QUAI PIERRE SCIZE;45.766576;4.820214;1085;lyon
5009.0;5009 - PLACE ENNEMOND FOUSSERET;angle quai de Bondy;45.764695;4.828969;1086;lyon
3034.0;3034 - GARIBALDI / PENSIONNAT;;45.754727;4.85346;1087;lyon
8030.0;8030 - LAËNNEC;Angle rue Nungesser et Coli;45.741425;4.879733;1088;lyon
5036.0;5036 - LA SALETTE;104 RUE DU COMMANDANT CHARCOT;45.749627;4.795546;1089;lyon
8003.0;8003 - CLAUDE BERNARD LYON I;Devant entrée de la fac;45.738135;4.886885;1090;lyon
3100.0;3100 - SISLEY / DAUPHINE;61 RUE DU DAUPHINE;45.7524835251712;4.8687553636982;1091;lyon
28002.0;28002 - FONTAINES S/S - GAMBETTA;;45.835406;4.8457;1092;lyon
10027.0;10027 - MAIRIE DE VILLEURBANNE;Avenue Aristide Briand, en face de la mairie;45.766861;4.880059;1093;lyon
1012.0;1012 - AMPÈRE / BOURSE;Rue de la Bourse - Long du Collège-Lycée Ampère;45.765789;4.836906;1094;lyon
10036.0;10036 - STALINGRAD;Boulevard Stalingrad/angle rue Charlie Chaplin;45.77435;4.859157;1095;lyon
2018.0;2018 - HOTEL DIEU / PONT DE LA GUILLOTIERE;;45.757571;4.837183;1096;lyon
2030.0;2030 - RÉPUBLIQUE / POULAILLERIE;Angle Poulaillerie / République;45.764079;4.835554;1097;lyon
8051.0;8051 - HÔPITAL SAINT-JEAN DE DIEU;303 ROUTE DE VIENNE (VENISSIEUX);45.724172;4.854165;1098;lyon
7057.0;7057 - JAURES / BOLLIER;217b–221 Avenue Jean Jaurès 69007 Lyon;45.734712;4.835486;1099;lyon
17001.0;17001 - ST FONS - ARSENAL;;45.712362;4.855202;1100;lyon
7052.0;7052 - PARC BLANDAN;Rue de l'Epargne;45.745939;4.851214;1101;lyon
7001.0;7001 - PLACE GABRIEL PÉRI;Place Gabriel Péri;45.7550229384571;4.84393624921001;1102;lyon
6036.0;6036 - MUSÉE D'ART CONTEMPORAIN;Allée A. Lignon;45.783885;4.852156;1103;lyon
7005.0;7005 - DEBOURG;Avenue Debourg - Angle avenue Jean Jaurès;45.73182;4.833996;1104;lyon
8052.0;8052 - CLINIQUE MONPLAISIR;2 AV. DES FRERES LUMIERE;45.747091;4.860196;1105;lyon
6011.0;6011- MAIRIE DU 6E;Angle rue Boileau;45.768395;4.849402;1106;lyon
7061.0;7061 - JAURES / UNIVERSITE;64 AV. JEAN JAURES;45.7484781394435;4.84314703564899;1107;lyon
10013.0;10013 - CUSSET;103 RUE PIERRE VOYANT (VILLEURBANNE);45.764961;4.901018;1108;lyon
2005.0;2005 - CONFLUENCE HÔTEL DE RÉGION;101 cours Charlemagne Lyon 2 direction centre ville. Devant l'hôtel de Région;45.740675;4.819284;1109;lyon
1032.0;1032 - PIZAY;17 RUE PIZAY;45.767165;4.836334;1110;lyon
5030.0;5030 - CHARCOT / RÉSIDENCE UNIVERSITAIRE;Angle rue du fort Ste Irénée / Charcot;45.755054;4.807811;1111;lyon
8039.0;8039 - PIERRE DELORE;97 ROUTE DE VIENNE;45.738617;4.852412;1112;lyon
7062.0;7062 - GARIBALDI / DOMER;51 RUE DOMER;45.747735;4.85162;1113;lyon
2002.0;2002 - BELLECOUR / ST EXUPÉRY;PLACE BELLECOUR Côté rue Lintier;45.758149;4.830428;1114;lyon
3087.0;3087 - PART-DIEU / GARIBALDI;4 BVD EUGENE DERUELLE;45.762768;4.852563;1115;lyon
9004.0;9004 - GARE DE VAISE;Face entrée de la gare;45.779786;4.804666;1116;lyon
8002.0;8002- PLACE AMBROISE COURTOIS;Face au cours Albert Thomas;45.745296;4.871604;1117;lyon
10007.0;10007 - PIATON / CONDORCET;Av Piaton / angle Condorcet;45.774204;4.867512;1118;lyon
9033.0;9033 - GORGE DE LOUP;49 RUE SGT BERTHET;45.767484;4.805626;1119;lyon
5001.0;5001 - PLACE VARILLON (FUNICULAIRE ST JUST);Devant le n°63 rue de Trion;45.757319;4.815064;1120;lyon
3018.0;3018 - CRÉQUI / VOLTAIRE;Angle rue Paul Bert;45.756596;4.848442;1121;lyon
